행정동코드,읍면동명,거래수,년,평균거래금액,지니계수_거래금액,평균평당거래금액,지니계수_평당거래금액
5173025000,횡성읍,81,2024,17740.1,0.279,811.9,0.236
5173033000,둔내면,14,2024,11121.4,0.331,589.8,0.212
5175025000,영월읍,83,2024,12788.6,0.376,609.8,0.271
5175036000,주천면,2,2024,14750.0,0.025,574.3,0.025
5176025000,평창읍,9,2024,8016.7,0.244,429.0,0.142
5176031000,미탄면,1,2024,5600.0,0.0,302.3,0.0
5176033000,대화면,2,2024,21250.0,0.006,865.2,0.017
5176034000,봉평면,20,2024,8430.0,0.158,561.8,0.113
5176036000,진부면,38,2024,10431.6,0.359,606.3,0.186
5176038000,대관령면,67,2024,6859.7,0.385,511.3,0.198
5177025000,정선읍,20,2024,12007.5,0.327,646.3,0.181
5177025300,고한읍,4,2024,14000.0,0.221,687.2,0.165
5177025600,사북읍,19,2024,6223.7,0.357,374.2,0.301
5177025900,신동읍,3,2024,1766.7,0.088,144.4,0.088
5177032000,남면,17,2024,5838.2,0.367,317.3,0.204
5177035000,임계면,2,2024,5750.0,0.022,318.7,0.022
5178025000,철원읍,6,2024,12950.0,0.15,618.0,0.066
5178025600,갈말읍,16,2024,9531.2,0.332,447.7,0.26
5178025900,동송읍,24,2024,12710.4,0.369,543.2,0.298
5178031000,서면,1,2024,8600.0,0.0,475.2,0.0
5179025000,화천읍,3,2024,19933.3,0.061,1079.2,0.068
5179032000,하남면,2,2024,24000.0,0.01,1325.1,0.01
5179034000,사내면,3,2024,6333.3,0.053,360.4,0.055
5180025000,양구읍,19,2024,14731.6,0.281,731.3,0.142
5181025000,인제읍,15,2024,19824.0,0.277,869.5,0.195
5181031000,남면,1,2024,6100.0,0.0,336.4,0.0
5181032000,북면,4,2024,6150.0,0.093,437.2,0.09
5181034000,서화면,2,2024,5800.0,0.043,440.3,0.007
5182025000,간성읍,64,2024,14675.3,0.132,683.3,0.035
5182025300,거진읍,9,2024,22177.8,0.221,956.6,0.174
5182033000,토성면,18,2024,26954.7,0.089,1182.4,0.07
5183025000,양양읍,61,2024,22248.4,0.234,1058.6,0.153
5183032000,손양면,10,2024,7780.0,0.047,622.1,0.05
5183033000,현북면,12,2024,15883.3,0.189,1165.4,0.093
5183034000,현남면,3,2024,16333.3,0.129,791.0,0.025
5183035000,강현면,8,2024,25212.5,0.12,1218.2,0.144
1111051500,청운효자동,2,2023,107500.0,0.026,3184.2,0.066
1111053000,사직동,43,2023,174872.1,0.167,4457.6,0.137
1111056000,평창동,16,2023,79818.8,0.321,2595.8,0.146
1111057000,무악동,48,2023,116016.5,0.127,4845.7,0.115
1111058000,교남동,72,2023,177887.5,0.121,7423.7,0.054
1111061500,종로1.2.3.4가동,24,2023,60012.5,0.229,3106.8,0.079
1111063000,종로5.6가동,10,2023,21165.0,0.237,3113.9,0.179
1111064000,이화동,6,2023,22300.0,0.167,3293.2,0.076
1111065000,혜화동,8,2023,125300.0,0.251,3789.1,0.083
1111067000,창신제1동,23,2023,70295.7,0.127,3517.8,0.114
1111070000,숭인제1동,55,2023,40136.4,0.485,2996.1,0.151
1114052000,소공동,6,2023,41175.0,0.066,5909.5,0.068
1114054000,회현동,46,2023,138931.3,0.291,4491.4,0.156
1114055000,명동,1,2023,62000.0,0.0,3394.1,0.0
1114057000,필동,31,2023,48664.5,0.42,3005.1,0.158
1114058000,장충동,5,2023,313800.0,0.215,4702.2,0.206
1114059000,광희동,25,2023,39576.0,0.167,3626.5,0.198
1114060500,을지로동,7,2023,75171.4,0.116,4082.6,0.18
1114061500,신당동,277,2023,96187.7,0.222,4354.7,0.125
1114067000,황학동,97,2023,71050.5,0.274,3644.1,0.087
1114068000,중림동,43,2023,136467.4,0.066,5862.1,0.096
1117051000,후암동,11,2023,108509.1,0.184,4096.0,0.154
1117052000,용산2가동,2,2023,49800.0,0.102,2360.9,0.118
1117053000,남영동,5,2023,180200.0,0.058,4075.1,0.046
1117055500,청파동,1,2023,40000.0,0.0,2299.8,0.0
1117056000,원효로제1동,40,2023,120767.0,0.29,5173.5,0.126
1117057000,원효로제2동,41,2023,115908.0,0.211,4636.0,0.097
1117058000,효창동,17,2023,127764.7,0.151,5635.5,0.155
1117059000,용문동,27,2023,101064.8,0.175,4850.0,0.133
1117062500,한강로동,57,2023,239289.5,0.257,7002.6,0.168
1117063000,이촌제1동,235,2023,214076.9,0.219,7574.0,0.134
1117065000,이태원제1동,43,2023,217451.2,0.144,5973.3,0.075
1117068500,한남동,52,2023,353582.7,0.434,8901.3,0.301
1117069000,서빙고동,15,2023,268100.0,0.217,6715.6,0.123
1117070000,보광동,17,2023,178411.8,0.139,7392.0,0.09
1120053500,왕십리도선동,275,2023,112961.1,0.169,5149.5,0.134
1120054000,마장동,80,2023,78931.9,0.143,4061.0,0.097
1120055000,사근동,313,2023,113283.5,0.155,4799.9,0.122
1120058000,응봉동,112,2023,105684.2,0.127,4584.7,0.094
1120059000,금호1가동,120,2023,125007.5,0.122,5716.9,0.117
1120061500,금호2.3가동,138,2023,119884.8,0.101,5523.8,0.106
1120062000,금호4가동,87,2023,134851.7,0.116,5851.0,0.094
1120064500,옥수동,235,2023,157073.6,0.133,6467.5,0.103
1120065000,성수1가제1동,129,2023,225292.2,0.37,7981.4,0.21
1120067000,성수2가제1동,52,2023,159682.7,0.177,6015.3,0.14
1120072000,송정동,18,2023,81933.3,0.133,3707.7,0.083
1120079000,용답동,3,2023,67566.7,0.106,2985.2,0.11
1121571000,화양동,42,2023,29752.4,0.378,3691.1,0.143
1121573000,군자동,16,2023,84343.8,0.228,3386.8,0.086
1121574000,중곡제1동,17,2023,40117.6,0.229,2748.8,0.092
1121581000,광장동,219,2023,132059.1,0.18,5218.0,0.09
1121584700,자양제4동,232,2023,129354.5,0.224,4826.8,0.089
1121585000,구의제1동,166,2023,118469.0,0.167,4940.2,0.104
1123053600,용신동,175,2023,70489.1,0.269,4155.7,0.108
1123054500,제기동,60,2023,64307.5,0.199,3209.3,0.086
1123060000,답십리제1동,484,2023,78466.1,0.231,3918.4,0.15
1123065000,장안제1동,236,2023,69391.3,0.203,3213.3,0.133
1123070500,청량리동,44,2023,93272.7,0.142,3012.9,0.085
1123071000,회기동,38,2023,45923.7,0.304,3303.5,0.077
1123072000,휘경제1동,148,2023,69281.1,0.166,3344.0,0.118
1123074000,이문제1동,142,2023,67486.3,0.122,3180.0,0.089
1126056500,면목본동,289,2023,62176.2,0.27,3239.5,0.13
1126058000,상봉제1동,143,2023,58068.2,0.269,3275.6,0.15
1126062000,묵제1동,159,2023,55094.3,0.337,2734.0,0.11
1126065500,망우본동,48,2023,47384.4,0.273,2517.0,0.111
1126068000,신내1동,246,2023,55051.8,0.14,2652.0,0.084
1129052500,성북동,7,2023,38057.1,0.243,3001.3,0.089
1129055500,삼선동,40,2023,76795.0,0.137,3395.2,0.112
1129057500,동선동,13,2023,62538.5,0.205,3097.0,0.205
1129060000,안암동,12,2023,34625.0,0.416,2193.5,0.236
1129061000,보문동,68,2023,86823.5,0.091,4260.6,0.088
1129062000,정릉제1동,963,2023,72787.6,0.162,3400.6,0.148
1129068500,길음제2동,226,2023,73391.7,0.161,3221.5,0.09
1129070500,종암동,123,2023,75176.8,0.115,3364.6,0.087
1129072500,월곡제2동,66,2023,61796.2,0.082,2859.4,0.07
1129076000,장위제1동,241,2023,80237.9,0.143,3847.0,0.095
1129081000,석관동,162,2023,70471.6,0.105,3410.1,0.121
1130553400,삼양동,542,2023,58877.8,0.184,2991.9,0.094
1130559500,번1동,206,2023,33000.7,0.292,2914.6,0.095
1130561500,수유1동,94,2023,41796.8,0.283,2272.6,0.183
1130564500,우이동,12,2023,56366.7,0.111,1947.0,0.095
1132051500,창제5동,481,2023,56127.3,0.205,3086.1,0.083
1132052100,도봉제1동,208,2023,47967.4,0.128,2138.8,0.062
1132068100,쌍문제4동,199,2023,42760.3,0.166,2181.7,0.108
1135059500,공릉1동,374,2023,53726.5,0.213,2950.6,0.096
1135061100,하계1동,212,2023,58929.1,0.18,3203.7,0.058
1135062500,중계2.3동,666,2023,68320.0,0.231,3270.6,0.086
1135066500,상계3.4동,993,2023,54582.1,0.156,3175.7,0.119
1138051000,녹번동,151,2023,89552.0,0.114,3988.3,0.108
1138052000,불광제1동,122,2023,73956.6,0.147,3391.4,0.113
1138055100,갈현제1동,54,2023,43736.1,0.182,2005.6,0.11
1138056000,구산동,49,2023,48445.9,0.129,2192.3,0.163
1138057000,대조동,313,2023,44035.6,0.094,4076.4,0.071
1138062500,역촌동,23,2023,49878.3,0.182,2128.4,0.178
1138063100,신사제1동,93,2023,50629.6,0.126,2474.5,0.14
1138064000,증산동,33,2023,70916.7,0.267,3710.4,0.201
1138065000,수색동,106,2023,82677.9,0.146,3711.0,0.143
1138069000,진관동,231,2023,86564.3,0.145,3266.1,0.095
1141052000,천연동,99,2023,86133.3,0.158,4125.1,0.098
1141055500,북아현동,215,2023,106480.5,0.177,4960.2,0.128
1141056500,충현동,17,2023,70055.9,0.182,3672.9,0.118
1141058500,신촌동,9,2023,35611.1,0.293,2656.8,0.072
1141061500,연희동,72,2023,58092.1,0.374,3170.3,0.128
1141065500,홍제제2동,232,2023,71796.8,0.155,3275.3,0.132
1141068500,홍은제2동,204,2023,67019.1,0.172,2807.6,0.174
1141069000,남가좌제1동,326,2023,94958.0,0.168,4234.1,0.099
1141071000,북가좌제1동,126,2023,90797.6,0.151,3807.5,0.139
1144055500,아현동,285,2023,141129.6,0.141,6310.9,0.112
1144056500,공덕동,172,2023,108254.7,0.177,4725.3,0.113
1144058500,도화동,14,2023,57585.7,0.413,3500.1,0.167
1144059000,용강동,163,2023,123046.0,0.197,5996.4,0.102
1144060000,대흥동,69,2023,125735.5,0.151,5704.3,0.153
1144061000,염리동,156,2023,129751.9,0.137,5684.0,0.097
1144063000,신수동,23,2023,142452.2,0.123,6305.6,0.086
1144065500,서강동,138,2023,124137.3,0.16,4836.7,0.108
1144066000,서교동,54,2023,95907.4,0.46,3731.0,0.172
1144068000,합정동,17,2023,175194.1,0.154,5588.0,0.088
1144071000,연남동,14,2023,82464.3,0.163,3493.9,0.128
1144072000,성산제1동,146,2023,88176.0,0.099,4856.8,0.148
1144073000,성산제2동,40,2023,79827.5,0.096,3462.3,0.077
1144074000,상암동,121,2023,97486.4,0.107,4227.7,0.067
1147055000,목5동,488,2023,154129.8,0.221,5930.8,0.174
1147061100,신월7동,433,2023,69827.9,0.178,3277.3,0.169
1147068000,신정7동,685,2023,113944.2,0.233,4977.9,0.176
1150051000,염창동,224,2023,69000.9,0.158,4246.0,0.087
1150053500,등촌제3동,284,2023,69799.0,0.147,3602.0,0.098
1150061100,발산제1동,197,2023,103829.2,0.156,4433.9,0.128
1150061500,우장산동,640,2023,75462.3,0.293,3334.1,0.196
1150062000,공항동,210,2023,56115.2,0.161,3171.8,0.125
1150063000,방화제1동,18,2023,34155.6,0.399,2268.1,0.09
1153051000,신도림동,236,2023,100484.7,0.157,4033.2,0.092
1153059500,가리봉동,2,2023,46375.0,0.034,2156.8,0.053
1153072000,고척제1동,173,2023,61220.4,0.143,2874.6,0.117
1153077000,오류제1동,125,2023,46924.7,0.255,2377.7,0.134
1153078000,오류제2동,23,2023,75152.2,0.089,2896.4,0.081
1153079000,수궁동,15,2023,62920.0,0.163,2727.3,0.167
1153080000,항동,54,2023,71877.8,0.087,3194.6,0.054
1154551000,가산동,40,2023,40196.2,0.38,2870.4,0.102
1154561000,독산제1동,232,2023,69247.8,0.201,3227.5,0.158
1156051500,영등포본동,487,2023,96524.4,0.163,4680.6,0.119
1156053500,영등포동,245,2023,58555.6,0.462,4395.4,0.122
1156054000,여의동,203,2023,222262.4,0.147,6089.5,0.122
1156055000,당산제1동,77,2023,80702.6,0.163,4174.7,0.081
1156056000,당산제2동,242,2023,115968.0,0.19,4788.1,0.118
1156058500,도림동,31,2023,105377.4,0.164,3904.5,0.069
1156060500,문래동,154,2023,87680.5,0.183,3838.6,0.11
1156061000,양평제1동,118,2023,80488.6,0.131,4021.3,0.086
1156062000,양평제2동,55,2023,75758.2,0.113,3823.5,0.097
1156067000,신길제5동,188,2023,62011.4,0.29,3199.7,0.163
1159051000,노량진제1동,171,2023,92539.5,0.153,4069.9,0.117
1159053000,상도제1동,4,2023,42500.0,0.171,1886.5,0.143
1159060500,흑석동,138,2023,143114.9,0.13,5921.1,0.129
1159063000,사당제2동,41,2023,129170.7,0.112,5324.6,0.104
1159065100,사당제5동,296,2023,95380.7,0.196,4466.8,0.114
1159066000,대방동,81,2023,90701.2,0.216,4218.9,0.121
1159067000,신대방제1동,140,2023,94108.6,0.14,3700.9,0.108
1162052500,보라매동,659,2023,75938.9,0.151,3502.8,0.107
1162063000,남현동,29,2023,69748.3,0.096,2961.1,0.127
1162064500,서원동,344,2023,50761.7,0.291,2469.3,0.197
1165053100,서초4동,484,2023,183743.3,0.29,6578.8,0.213
1165054000,잠원동,302,2023,237460.4,0.175,9248.4,0.112
1165058100,반포4동,398,2023,316168.6,0.244,11262.0,0.142
1165062100,방배4동,222,2023,185614.2,0.228,6055.9,0.167
1165065100,양재1동,118,2023,122654.2,0.142,5258.1,0.091
1165066000,내곡동,45,2023,145551.1,0.071,5577.6,0.081
1168052100,논현1동,67,2023,133792.7,0.38,6026.2,0.183
1168054500,압구정동,147,2023,416661.2,0.205,10888.1,0.124
1168056500,청담동,95,2023,265537.4,0.305,8023.2,0.18
1168058000,삼성1동,133,2023,234117.3,0.324,8236.4,0.193
1168064000,역삼1동,260,2023,165580.1,0.315,7712.9,0.196
1168065500,도곡1동,321,2023,250350.8,0.263,8018.5,0.156
1168067500,개포3동,1011,2023,217355.3,0.223,8983.3,0.114
1168070000,세곡동,113,2023,131263.3,0.103,5567.5,0.077
1168072000,일원본동,188,2023,123103.5,0.187,7469.3,0.07
1171051000,풍납1동,118,2023,99833.9,0.176,4763.9,0.138
1171054000,마천1동,26,2023,83876.9,0.11,3649.7,0.092
1171056100,방이1동,154,2023,165366.6,0.23,6057.2,0.144
1171057000,오금동,133,2023,116565.8,0.213,4674.8,0.117
1171060000,석촌동,34,2023,79561.8,0.336,5007.2,0.127
1171061000,삼전동,3,2023,55166.7,0.254,3282.5,0.106
1171063100,가락1동,576,2023,146450.2,0.191,6515.4,0.152
1171064700,위례동,423,2023,106757.3,0.161,5127.2,0.086
1171069000,잠실4동,329,2023,186046.4,0.135,7462.0,0.094
1171072000,잠실7동,575,2023,217256.9,0.146,8766.5,0.098
1174051500,강일동,102,2023,81074.5,0.09,3643.8,0.072
1174052500,상일제1동,341,2023,117828.0,0.104,5219.4,0.085
1174053000,명일제1동,269,2023,106537.7,0.13,4842.3,0.136
1174060000,천호제1동,208,2023,83083.2,0.257,3799.2,0.19
1174068500,길동,176,2023,58453.7,0.314,3238.0,0.134
1174069000,둔촌제1동,157,2023,81159.1,0.171,3562.7,0.155
2611051000,중앙동,13,2023,32938.5,0.148,1787.7,0.174
2611052000,동광동,7,2023,15042.9,0.055,839.2,0.066
2611053000,대청동,9,2023,15522.2,0.327,1013.3,0.071
2611054500,보수동,30,2023,19291.8,0.254,1129.8,0.239
2611056000,부평동,13,2023,18260.8,0.169,1096.7,0.171
2611057000,광복동,3,2023,12233.3,0.401,620.1,0.183
2611059000,영주제1동,31,2023,18327.4,0.121,859.3,0.096
2614051000,동대신제1동,23,2023,37458.7,0.169,1868.5,0.161
2614052000,동대신제2동,9,2023,40188.9,0.29,1321.6,0.278
2614053000,동대신제3동,42,2023,32306.0,0.307,1426.2,0.268
2614054000,서대신제1동,138,2023,38645.3,0.276,1846.9,0.182
2614056000,서대신제3동,114,2023,34947.8,0.212,1429.8,0.186
2614059000,부민동,30,2023,26106.0,0.11,1195.6,0.103
2614061500,아미동,2,2023,9800.0,0.066,544.1,0.024
2614064000,충무동,112,2023,33263.4,0.242,1516.9,0.187
2614065000,남부민제1동,44,2023,23801.1,0.176,1031.2,0.153
2614068000,암남동,123,2023,44369.5,0.402,1530.9,0.331
2617051000,초량제1동,187,2023,38016.3,0.282,1760.3,0.212
2617056000,수정제1동,60,2023,31630.4,0.343,1700.1,0.305
2617064500,좌천동,189,2023,27333.3,0.352,1320.4,0.212
2620053000,남항동,74,2023,24544.1,0.209,1366.4,0.187
2620054000,영선제1동,1,2023,29500.0,0.0,1345.4,0.0
2620055000,영선제2동,36,2023,26506.9,0.21,1281.1,0.081
2620058500,신선동,40,2023,27007.5,0.361,1248.0,0.296
2620059000,봉래제1동,34,2023,26779.4,0.262,1128.5,0.175
2620060500,봉래제2동,7,2023,7671.4,0.171,489.8,0.11
2620063000,청학제1동,131,2023,20193.6,0.241,904.8,0.236
2620065000,동삼제1동,309,2023,18410.0,0.273,961.5,0.189
2623051000,부전제1동,315,2023,45630.5,0.273,1871.0,0.245
2623052000,부전제2동,303,2023,27973.5,0.24,1435.6,0.144
2623054000,연지동,140,2023,34516.4,0.226,1466.5,0.213
2623067000,당감제1동,341,2023,22604.0,0.215,1130.4,0.173
2623068000,당감제2동,203,2023,28163.7,0.285,1297.3,0.185
2623070000,당감제4동,311,2023,32217.8,0.191,1386.8,0.148
2623074000,개금제1동,697,2023,23984.8,0.307,1359.4,0.195
2626051000,수민동,216,2023,39131.7,0.219,1704.3,0.15
2626052000,복산동,22,2023,38609.1,0.144,1404.5,0.16
2626054500,명륜동,282,2023,62499.6,0.127,2511.3,0.107
2626055000,온천제1동,669,2023,46522.9,0.31,1930.6,0.254
2626058000,사직제1동,514,2023,59826.6,0.241,2350.0,0.218
2626074000,안락제1동,250,2023,37119.4,0.162,1681.9,0.127
2626076100,명장제1동,148,2023,37486.2,0.22,1724.9,0.153
2629051000,대연제1동,929,2023,52827.0,0.275,2249.7,0.206
2629057000,용호제1동,646,2023,60021.9,0.386,1926.4,0.279
2629061000,용당동,56,2023,26901.8,0.143,1098.3,0.097
2629062000,감만제1동,159,2023,17101.1,0.166,923.7,0.137
2629064500,우암동,84,2023,23064.3,0.167,1070.8,0.097
2629068000,문현제1동,266,2023,34554.9,0.22,1609.3,0.188
2632051000,구포제1동,249,2023,25940.8,0.293,1156.7,0.252
2632053000,금곡동,367,2023,20573.5,0.318,1016.0,0.213
2632054300,화명제3동,1175,2023,40358.2,0.264,1617.8,0.169
2632055000,덕천제1동,157,2023,17781.3,0.244,1014.3,0.159
2632057100,만덕제1동,490,2023,29748.3,0.176,1291.1,0.153
2635052500,우제3동,649,2023,103570.7,0.323,3343.6,0.189
2635053000,중제1동,329,2023,80064.6,0.39,2609.2,0.258
2635055100,좌제1동,796,2023,42038.7,0.191,1899.3,0.086
2635056000,송정동,44,2023,25799.5,0.223,1339.0,0.185
2635059500,반여제4동,511,2023,34936.5,0.236,1480.4,0.171
2635061000,반송제1동,119,2023,15785.7,0.135,790.6,0.102
2635065000,재송제1동,544,2023,56814.8,0.408,2114.0,0.286
2638051000,괴정제1동,309,2023,31230.6,0.289,1357.5,0.247
2638055000,당리동,172,2023,24931.8,0.263,1003.1,0.222
2638056100,하단제1동,287,2023,26447.4,0.197,1165.2,0.137
2638057100,신평제1동,227,2023,21997.0,0.141,903.8,0.17
2638058000,장림제1동,462,2023,14383.7,0.192,728.7,0.185
2638060100,다대제1동,618,2023,21541.9,0.329,926.0,0.166
2638061000,구평동,121,2023,26301.7,0.176,1173.6,0.159
2638062000,감천제1동,133,2023,17448.1,0.193,754.8,0.124
2641051000,서제1동,35,2023,17228.6,0.161,981.1,0.144
2641055500,금사회동동,17,2023,17738.2,0.119,931.8,0.136
2641057000,부곡제1동,306,2023,36089.3,0.281,1591.1,0.17
2641060000,장전제1동,449,2023,58423.1,0.229,2348.8,0.208
2641066500,청룡노포동,47,2023,28649.0,0.225,1167.3,0.159
2641067000,남산동,71,2023,18774.6,0.193,908.5,0.157
2641068000,구서제1동,338,2023,41289.0,0.313,1522.6,0.207
2644051000,대저1동,7,2023,20978.6,0.119,1320.9,0.036
2644052000,대저2동,3,2023,35487.7,0.043,1680.4,0.02
2644053500,명지1동,1377,2023,47429.3,0.189,1827.8,0.111
2644056000,녹산동,221,2023,16613.6,0.161,820.3,0.05
2647061000,거제제1동,627,2023,50945.8,0.236,2040.3,0.184
2647065000,연산제1동,1295,2023,45256.3,0.213,1947.5,0.171
2650066000,남천제1동,347,2023,92930.0,0.241,3606.2,0.166
2650073000,수영동,184,2023,27906.5,0.317,2516.2,0.086
2650074000,망미제1동,202,2023,43214.9,0.185,1865.7,0.176
2650076000,광안제1동,319,2023,44934.9,0.363,2033.2,0.255
2650080000,민락동,249,2023,70266.9,0.17,2673.1,0.144
2653058000,삼락동,12,2023,20879.2,0.111,974.5,0.035
2653059100,모라제1동,268,2023,18370.6,0.239,890.8,0.164
2653060000,덕포제1동,138,2023,17868.7,0.205,828.1,0.16
2653062000,괘법동,225,2023,26836.2,0.161,1307.9,0.095
2653064500,감전동,2,2023,21350.0,0.121,977.5,0.145
2653065000,주례제1동,326,2023,23165.0,0.217,1031.9,0.167
2653067000,학장동,231,2023,17213.9,0.214,846.8,0.149
2653068000,엄궁동,195,2023,24173.7,0.266,1025.5,0.145
2671025000,기장읍,378,2023,21359.0,0.254,1024.8,0.195
2671025300,장안읍,2,2023,4000.0,0.05,553.8,0.05
2671025600,정관읍,767,2023,29653.4,0.161,1227.1,0.086
2671025900,일광읍,381,2023,47767.4,0.156,1939.0,0.08
2671033000,철마면,10,2023,28360.0,0.095,1143.2,0.081
2711051700,동인동,19,2023,31187.8,0.209,1371.3,0.225
2711054500,삼덕동,68,2023,40900.0,0.101,1924.5,0.053
2711056500,성내1동,24,2023,14647.1,0.466,1277.4,0.058
2711057500,성내2동,145,2023,44998.6,0.089,1799.3,0.076
2711058500,성내3동,17,2023,46470.6,0.141,1896.7,0.114
2711059500,대신동,177,2023,44355.0,0.09,1918.9,0.068
2711064000,남산1동,537,2023,42835.1,0.196,1912.5,0.168
2711068000,대봉1동,132,2023,46687.1,0.127,1811.0,0.099
2714051000,신암1동,676,2023,33591.1,0.27,1485.1,0.187
2714052000,신암2동,530,2023,31733.7,0.234,1441.6,0.151
2714059000,효목1동,148,2023,20417.2,0.157,924.6,0.079
2714061500,도평동,53,2023,22298.1,0.206,1041.1,0.186
2714062000,불로.봉무동,295,2023,33293.6,0.119,1296.3,0.072
2714064000,지저동,56,2023,18944.6,0.204,889.1,0.124
2714068500,해안동,120,2023,25308.6,0.216,1109.3,0.135
2714072000,안심1동,262,2023,32965.0,0.179,1268.2,0.092
2714073000,안심2동,68,2023,28034.9,0.178,1130.6,0.144
2714074200,안심3동,499,2023,25206.1,0.156,1063.9,0.124
2714074700,안심4동,238,2023,24784.3,0.165,1071.5,0.106
2714076000,공산동,182,2023,24510.1,0.192,1115.2,0.161
2717052500,내당2.3동,109,2023,30205.6,0.27,1379.2,0.201
2717056500,비산2.3동,39,2023,18859.0,0.199,889.3,0.106
2717062000,평리1동,316,2023,24590.2,0.229,1152.5,0.104
2717067500,상중이동,87,2023,27009.8,0.216,1067.3,0.101
2717069500,원대동,13,2023,33478.0,0.407,1213.1,0.294
2720051500,이천동,102,2023,26345.6,0.152,1141.5,0.086
2720053000,봉덕1동,272,2023,37941.6,0.16,1447.7,0.128
2720057100,대명2동,192,2023,33473.7,0.26,1396.6,0.222
2723051000,고성동,93,2023,39526.0,0.154,1771.4,0.081
2723052600,칠성동,303,2023,36766.3,0.182,1517.4,0.138
2723055000,침산1동,463,2023,32874.6,0.199,1401.1,0.162
2723061000,산격1동,69,2023,22154.8,0.226,1046.0,0.119
2723064500,대현동,149,2023,30124.8,0.143,1367.6,0.071
2723067100,복현1동,398,2023,32336.5,0.214,1413.5,0.184
2723068000,검단동,43,2023,10677.9,0.063,743.4,0.041
2723069500,무태조야동,295,2023,26163.9,0.195,1068.9,0.109
2723071500,관문동,370,2023,32409.5,0.189,1304.6,0.142
2723072500,태전1동,339,2023,21577.7,0.225,949.4,0.182
2723074500,구암동,386,2023,19205.5,0.178,921.1,0.077
